url_id;certificate;year;duration;rating;votes;metascore;total_nominations;total_wins;oscar_nominations;oscar_wins;budget;gross_us_canada;opening_weekend_gross_us_canada;worldwide_gross;aspect_ratio;color;url_image;plot
tt0071221;R;1974;5100;6.2;2301;;0;0;;;;727449;;;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BMTI4ZDJkMmMtOGM3YS00NDJhLWIyOWUtZDBiMDhiMjM4OTg3XkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_.jpg;A Mafia buy out of Papa Byrd's karate school downtown ends in his death. Byrd's daughter, Sydney, refuses to sell, and wants revenge. Byrd's students call the Black Belt Jones for help. Jones reluctantly teams with Sydney in many battles.
tt3283556;R;2014;5700;5.9;2582;68;3;2;;;;727594;34319;727594;;Color;https://m.media-amazon.com/images/M/MV5BNzA3MDk0NTAzMF5BMl5BanBnXkFtZTgwNDYzMjM4MTE@._V1_.jpg;A pair of former brothers-in-law embark on a road trip through Iceland.
tt5960374;R;2018;6840;5.8;18317;67;12;2;;;;727119;155714;1399272;1.66 : 1;Color;https://m.media-amazon.com/images/M/MV5BOTU2YjVhNjMtMGQ4ZC00ZmUyLWJlZjAtNTgyZjhjZmQwNWUwXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg;An unusual set of circumstances brings unexpected success to a pop star.
tt0120238;R;1996;7260;6.7;9764;62;1;0;;;;656747;69365;656747;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BMjllMGZhMjctNTU0MS00ZDgzLTg1YTgtMDM2N2NmMzc0OTY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_.jpg;A group of suburban teenagers try to support each other through the difficult task of becoming adults.
tt9526822;;2019;6180;6.6;467;;2;0;;;;;;271101;;Color;https://m.media-amazon.com/images/M/MV5BMmQ2NmZkODEtZGYzZS00NjdiLTgzZTYtYjVkNTc3MGE2MWNlXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg;After meeting again at an awards ceremony, a former couple discover they still have a connection.
tt1627924;Not Rated;2011;9660;4.8;5437;;2;1;;;;728316;459024;1473341;;Color;https://m.media-amazon.com/images/M/MV5BZjU0NzNhNTItNzZmZS00N2QxLWI3YTgtYjRiMzcyNWJiOWRlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg;A war, religious conflicts, and misunderstandings create obstacles for a couple of different faiths.
tt0103616;PG;1992;6120;6.9;885;;4;3;;;;769983;;769983;1.66 : 1;Color;https://m.media-amazon.com/images/M/MV5BOWUwZDhmZDEtNGJiYy00YzBjLTk5ZGQtYjg4YjRhNGFlM2U3XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_.jpg;In Nazi-occupied Paris, a young accompanist named Sophie Vasseur gets a job with famed singer Irene Brice. As Irene's husband Charles, a businessman collaborating with the Nazis, wrestles with his conscience, Sophie becomes obsessed with Irene, taking on the role of maid as well as accompanist, living life vicariously through Irene's triumphs and affairs.
tt0017532;Passed;1926;3960;5.7;46;;0;0;;;;725214;;;1.33 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BZTZjOTQwNjEtYjEzYy00NjE5LTk0MmUtMWMyOTU3YzliMGJlXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg;Stinky Smith makes off with the prize money when his buddy, Knockout Hansen loses a fight with Percival Sailor Scruggs. Hansen pursues him him a U.S. Navt recruiting office, and, the next thing they know, both are in the Navy and aboard an overseas transport ship. Madelyn Phillips is on board and Scruggs is the the ship's Master-of-Arms. They overhear a mysterious conversation between Madelyn and the ship's radio officer. Later, Madelun induces the pair to take her off the ship and into a row boat. She disappears and they are picked up by a French ship, which sinks a German U-Boat. When the war ends they learn that Madelyn was an operative of the U.S. Secret Service.
tt0098577;R;1988;6180;6;17451;30;3;1;;;2000000;725131;96699;725738;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTM1MDAyMDYxMV5BMl5BanBnXkFtZTcwNDQwMzc3NA@@._V1_.jpg;After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire.
tt0091214;R;1986;6300;7.6;4181;;2;13;;;600000;;;;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BNjhhNTQxODgtYjg1ZS00OWU0LWJiM2UtYjczMWE2YTc4YTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyOTc2Mzg5OQ@@._V1_.jpg;A patient in a mental hospital claims to be an extraterrestial. Could he be right?
tt0022001;Passed;1931;4440;6.3;577;;0;0;;;438000;;;;;Black and White;https://m.media-amazon.com/images/M/MV5BYmFjMzAxMmEtMTNjMS00ZDgyLWIwMGItNzNkZTBhNDM5M2IwXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg;Yvonne is a beautiful model who loves frequenting the Parisian bohemian life, because she loves hobnobbing with artists.
tt0086582;R;1983;5880;4.8;1305;;1;0;;;8000000;724912;;724912;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BZWU3YmQ2NDctODI1ZC00ZDBmLWJmZmQtMjc3MjQ5ZGFmMTUzXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_.jpg;Caroline is to be wed to Sir Ralph and invites her sister Barbara to be her bridesmaid. Barbara seduces Ralph, however, and she becomes the new Lady, but despite her new wealthy situation, she gets bored and turns to highway robbery for thrills. While on the road she meets a famous highwayman, and they continue as a team, but some people begin suspecting her identity, and she risks death if she continues her nefarious activities.
tt0243255;Not Rated;2001;5160;6.4;11765;77;3;4;;;;725854;31237;765705;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BODlhOWRmN2YtNTUzNS00NGFjLTlkNzAtMjk1NzFjZjU3N2ZhXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_.jpg;Two sisters confront their sexual attitudes and experiences while on a family holiday.
tt0065063;PG;1969;5100;7.2;29983;67;3;0;;;1500000;;;;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BMjE2Mjc5NDg3OV5BMl5BanBnXkFtZTgwMzUxMjMyMTE@._V1_.jpg;The life and times of Virgil Starkwell, inept bank robber.
tt1251757;R;2009;6300;6.8;37688;60;0;0;;;20000000;754301;325641;754301;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMDYyZDAxMzMtM2I5Ni00Y2U1LTgwZDQtZmNlYzc4YzI2NGVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg;Chronicles Jack Harris, one of the pioneers of Internet commerce, as he wrestles with his morals and struggles not to drown in a sea of con men, mobsters, drug addicts, and porn stars.
tt0128376;Not Rated;1997;6120;5.7;160;;2;0;;;;1354652;;1354652;;;https://m.media-amazon.com/images/M/MV5BYWUzYWVmZWQtMjllMS00MWYwLWEyNzMtYTJlYTdkNGQ1ZTkyXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_.jpg;Balbuena finds himself forced to find an American wife in order to get legal residence before the new immigration laws take effect.
tt9081562;TV-14;2018;6300;6.1;1204;;3;0;;;;722669;185928;142958164;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BYTJhMzM2MmEtYzIwNC00NTMxLTkzZmQtOTBjNTJiNzJlYTc5XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_.jpg;A terminally ill man sets up his best friend, whom he has loved since high school, so that she will not be lonely after he passes away.
tt0115738;R;1996;6720;7.2;5688;;2;0;;;;782641;;782641;1.66 : 1;;https://m.media-amazon.com/images/M/MV5BN2ViYTZlM2ItYjU2OC00Njc2LWI2NWQtYjlmMDUxM2UyZTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg;An engineer finds his first gray hair, takes 6 days off from wife, son and work, rents a car and meets different people.
tt1805297;Not Rated;2010;6120;7.1;10264;52;3;2;;;7140000;719823;26200;27533970;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTY1MzY2OTQzNF5BMl5BanBnXkFtZTcwNzM3NTIyNQ@@._V1_.jpg;In 1960s Paris, a conservative couple's lives are turned upside down by a group of Spanish maids that live in the same building.
tt7282468;Not Rated;2018;8880;7.5;63432;90;147;59;;;;718991;26130;7578063;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMWNmYjI1M2UtNDdkNi00MTgwLWFiZmYtODcxNWZhM2Y2NWFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;Jong-su bumps into a girl who used to live in the same neighborhood, who asks him to look after her cat while she's on a trip to Africa. When back, she introduces Ben, a mysterious guy she met there, who confesses his secret hobby.
tt0476527;Not Rated;2005;8220;6.6;6395;;3;2;;;;718956;160385;;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMmFiNDc1NDktYjgzNy00MGNhLTkwYTUtNzk4Y2M0Y2Y2NzZmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg;A conman Roy, gets dumped by his girl-friend. Then he finds out he has a fatal disease. On the verge of death, he resolves to do some good, by helping his apprentice Dittu hoodwink the mobster who hurt his (Dittu's) family.
tt1324059;Not Rated;2009;8280;7.6;31286;;23;9;;;;718766;355532;4278081;;Color;https://m.media-amazon.com/images/M/MV5BMDc1ZDBkODMtYjI0MC00NDcyLWFhMGUtYzM4NDQyMzgyYzg1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg;The story of a lazy Mumbai college student who does absolutely nothing, with a turn of events will Sid realize his potential in this world and become a success in the fast-paced life of Mumbai.
tt0246628;PG-13;2001;6360;6.7;3059;53;4;2;;;;645418;24139;645418;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTc1MzJjZWYtZjU1ZC00NjJkLWJkMjAtN2MwZjkyOGM4OWIzXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg;In the waning months of World War II, a man and his wife are mistakenly identified as Jews by their anti-Semitic Brooklyn neighbors. Suddenly the victims of religious and racial persecution, they find themselves aligned with a local Jewish immigrant in a struggle for dignity and survival.
tt0100774;PG-13;1990;6300;6.8;676;;1;1;;;;717772;16553;717772;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYTcyMTE0NTktMGViMS00Y2ZkLTk5ZjYtOTZhZWExY2JkNTU0XkEyXkFqcGdeQXVyOTk4MjA5NjQ@._V1_.jpg;In 1880s China, a girl is sold into marriage by her father. Rather than becoming a bride, Lalu ends up in a gold-mining town where she forges a path for her own freedom and, ultimately, true love.
tt0337692;R;2012;7440;6;41816;56;4;2;;;25000000;744296;39550;9617377;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@._V1_.jpg;Young writer Sal Paradise has his life shaken by the arrival of free-spirited Dean Moriarty and his girl, Marylou. As they travel across the country, they encounter a mix of people who each impact their journey indelibly.
tt0092559;R;1988;5880;4.3;1948;;1;0;;;;717376;393647;717376;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNzI3ODFjYjEtMWQ1MS00OGViLTk2NjEtNjMyZjYzMzAzYTBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;Aspiring and incarcerated rock singer, Robin Shea (Rebecca De Mornay) seduces prison guard Billy Moran (Vincent Spano). Robin marries Billy to get out of jail, but Robin's concerns are on politician James Tiernan (Frank Langella).
tt2707858;R;2014;6360;6.2;12290;51;9;2;;;12240000;723593;24207;21026290;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjE3NDE1NDAyOF5BMl5BanBnXkFtZTgwMDg0NDQ0MTE@._V1_.jpg;A look at the life of French designer Yves Saint-Laurent from the beginning of his career in 1958 when he met his lover and business partner, Pierre Berg??.
tt0210717;R;1999;6000;6.6;2156;61;11;12;;;;635361;47962;635361;2.00 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjBlNGY2MWEtMGJiNi00YTMzLTk0NjEtN2ZmNzYyMGMyZDU5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg;Francisco Goya (1746-1828), deaf and ill, lives the last years of his life in voluntary exile in Bordeaux, a Liberal protesting the oppressive rule of Ferdinand VII. He's living with his much younger wife Leocadia and their daughter Rosario. He continues to paint at night, and in flashbacks stirred by conversations with his daughter, by awful headaches, and by the befuddlement of age, he relives key times in his life, particularly his relationship with the Duchess of Alba, his discovery of how he wanted to paint (insight provided by Vel?ízquez's work), and his lifelong celebration of the imagination. Throughout, his reveries become tableaux of his paintings.
tt0099310;PG-13;1990;5940;6.6;2513;;0;0;;;;715983;66871;715983;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMzQ3ZTA0NGYtOWMwMi00MTc0LThiODAtYjQ3YzJiYzZhMjRkXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_.jpg;Three bickering brothers who don't get along reluctantly go on a cross country road trip together to deliver a car in time for their mother's birthday.
tt1674773;Not Rated;2012;6780;7.1;11358;69;18;6;;;;717205;31270;8880936;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjIyMDM2NTUyNF5BMl5BanBnXkFtZTcwOTQ2NzAzOQ@@._V1_.jpg;A look at the life of philosopher and political theorist Hannah Arendt, who reported for 'The New Yorker' on the trial of the Nazi leader Adolf Eichmann in Jerusalem.
tt1674773;Not Rated;2012;6780;7.1;11358;69;18;6;;;;717205;31270;8880936;2.35 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BMjIyMDM2NTUyNF5BMl5BanBnXkFtZTcwOTQ2NzAzOQ@@._V1_.jpg;A look at the life of philosopher and political theorist Hannah Arendt, who reported for 'The New Yorker' on the trial of the Nazi leader Adolf Eichmann in Jerusalem.
tt0020538;Passed;1929;5160;5.4;633;;0;0;;;229000;;;;1.20 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BMjEwNDEyNjc4N15BMl5BanBnXkFtZTgwMjE3Njk1MDE@._V1_.jpg;When her rich oilman father is killed, Bingo, raised in the wilds of South America, inherits the company. Her guardians Ben and Howard send her to New York for civilizing but on the way she meets Andy, wonderful in every way but wealth. He can't live off her money, he says, as he turns to Marjory. Uncivilized Bingo, who hits anyone she disagrees with, shoots Andy in the arm. Now it's okay for him to marry her.
tt2178508;Not Rated;2012;8460;4.1;9700;;4;6;;;3900000;771789;341552;1618361;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTkzMDA2MzQ0MV5BMl5BanBnXkFtZTcwMjEwOTM3OA@@._V1_.jpg;A guest tries to stay inside the house of a man who can't kill him unless he's outside, because of believing guest to be equal to God.
tt0119448;R;1997;7320;7.7;10903;;8;18;0;1;4500000;623983;37268;623983;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNzUzMzk2Y2YtNTNjNC00YzVmLWEzMWEtYWI0MWVjNWQ0MDNjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg;Jacob Katadreuffe lives mute with his mother, has no contact with his father who only works against him and wants to become a lawyer, at all costs.
tt0110044;PG-13;1994;5580;5.1;1526;;0;0;;;;713234;;713234;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMGZjMDk1MzAtM2Q4Yy00MzdiLWEzMmMtZTYwYjMwYTc3NGQ1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;A young Hutterite boy must marry his late brother's wife who comes from outside the community.
tt6859762;R;2018;6660;5.5;10019;67;5;0;;;;713143;401563;1824902;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTYyNzQ5OTk0Nl5BMl5BanBnXkFtZTgwNzgzNDk3NTM@._V1_.jpg;After a doctor is called to visit a crumbling manor, strange things begin to occur.
tt4602066;R;2018;5640;6.2;9651;49;1;0;;;14000000;725223;114771;953953;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BODhlNDc0ZTQtN2FiOS00OGRiLWE2YmYtZmI2ZmU1NzM5MmJlXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg;Former Major League Baseball player Moe Berg goes undercover in World War II Europe for the Office of Strategic Services.
tt0477078;R;2007;6060;6.6;13328;73;7;2;;;6000000;714943;58536;763578;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjRmNTIyMDAtMTM2NC00YjFjLWFiMzgtNjgyYmFiMGE3MjYxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg;Looking for answers to life's big questions, a stuttering boy joins his high school debate team.
tt0477078;R;2007;6060;6.6;13328;73;7;2;;;6000000;714943;58536;763578;1.85 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BMjRmNTIyMDAtMTM2NC00YjFjLWFiMzgtNjgyYmFiMGE3MjYxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg;Looking for answers to life's big questions, a stuttering boy joins his high school debate team.
tt0357110;R;2005;6720;6.5;11678;59;6;3;;;1500000;712275;59459;916051;;Color;https://m.media-amazon.com/images/M/MV5BMGNlZjAxYzUtNzUyYS00ZTcwLTg3YjctNjc1MmJlZGY1ZjE0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg;A father and daughter isolated on an island off the East Coast and living on a once-thriving commune grapple with the limits of family and sexuality.
tt0116212;PG-13;1996;6600;6.3;487;;0;0;;;;711872;;;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTU5Nzc5MTYyNl5BMl5BanBnXkFtZTcwMDkwMTQyMQ@@._V1_.jpg;Chronicles the life of Dorothy Day who dedicated herself in service to her socialist beliefs and her adopted faith of Catholicism. The movement she created continues to thrive to this day, with more than 200 communities across the United States and another 28 communities abroad. The title of the movie is taken from a phrase which means to treat all guests, whether they be kings or peasants, like they were visiting angels.
tt0844457;Not Rated;2008;7560;7.4;15730;67;7;4;;;;711421;23050;6815056;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTQzNTY1MzU3MF5BMl5BanBnXkFtZTcwMDk5MTQxMw@@._V1_.jpg;A secretary at a Berlin newspaper in 1936 gets to write about two Alpinists, as she knows them well. She later gets to report on and photograph her friends' and other Alpinists' climbs of the dangerous Swiss Eiger north face.
tt3554418;;2014;7800;6.4;8490;;9;3;;;;710508;345085;1375623;;Color;https://m.media-amazon.com/images/M/MV5BMTU0MzI0MzAxM15BMl5BanBnXkFtZTgwNzk0MTA2MjE@._V1_.jpg;A hopelessly romantic physiotherapist meets a handsome young Rajput prince who is the complete opposite of her and engaged to someone else.
tt4591310;Not Rated;2016;7140;5.9;3197;;4;4;;;68005000;709982;166391;193678298;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BYzg0ZDY0MmEtMGM2Yi00OGFkLTgyMjQtYTc1MDkwNjU1MDc3XkEyXkFqcGdeQXVyMzA1ODAzMjM@._V1_.jpg;When a travelling monk is stranded in a wasteland, The Monkey King must escort him across the land to retrieve sacred scriptures and protect him from an evil demon.
tt1717715;Not Rated;2014;5400;4.8;5082;;6;1;;;100000000;;;182206924;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjA0NTE5OTczNl5BMl5BanBnXkFtZTgwNDAxNTc3NzE@._V1_.jpg;A monkey born from heavenly stone acquires supernatural powers and must battle the armies of both gods and demons to find his place in the heavens.
tt0016481;Passed;1925;4320;7.4;1226;;0;1;;;;709613;;;1.33 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BMTQ3ODk1OTA1NF5BMl5BanBnXkFtZTgwNzY4MjQ1MDI@._V1_.jpg;Prologue: The murderer Boss Huller - after having spent ten years in prison - breaks his silence to tell the warden his story. Boss, a former trapeze artist, and his wife own a cheap side-show that displays ''erotic sensations''. But he longs for his former glamorous life in the circus. When he meets the orphan Berta-Marie, he falls under her spell and leaves his wife and young son behind. He makes Berta-Marie his partner in a new trapeze number. One day, the famous trapeze artist Artinelli takes note of them and engages them for his trapeze show in Berlin. Their salto mortale becomes an immediate sensation. Calculatedly and cold, Artinelli seduces Berta-Marie and destroys Boss' happiness.
tt0064791;PG-13;1970;6900;6.7;3305;;2;2;;;;708382;;;1.66 : 1;;https://m.media-amazon.com/images/M/MV5BMmFhZGY3NzAtZDdkZC00ZThmLWEwODYtNGM1NjBjZDIyNzQyL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg;A US Army colonel in France tries to track down an escaped sex maniac.
tt0067334;Approved;1971;6360;6.7;10635;52;1;0;;;7500000;;;;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BNDYyOGY2ZGYtZjI3Ny00YzgyLTk2YzYtNGQ0NGVkMmUwNDQxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg;Two car racing champions, an American and a German, face off on the world's hardest endurance course: Le Mans in France.
tt0364569;R;2003;7200;8.4;568180;77;21;40;;;3000000;707481;68957;15194593;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_.jpg;After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.
